집계일자,집계시,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20210406,12,1,2,10,1,325,5,0,35,11,15,391,
20210406,12,1,2,44,0,3573,176,104,107,325,208,4493,
20210406,12,1,2,44,1,311,3,7,3,4,19,347,
20210406,12,1,2,27,1,1393,25,11,27,31,98,1585,
20210406,12,1,2,08,0,3452,78,82,109,558,170,4449,
20210406,12,1,2,08,1,288,1,2,1,2,16,310,
20210406,12,1,2,26,1,615,2,3,0,3,52,675,
20210406,12,1,2,43,1,3032,124,46,66,129,157,3554,
20210406,12,1,2,01,0,6343,185,417,399,866,127,8337,
20210406,12,1,2,34,0,3521,98,108,52,138,134,4051,
20210406,12,1,2,11,0,4667,256,169,146,314,265,5817,
20210406,12,1,2,18,0,3617,466,525,395,1030,170,6203,
20210406,12,1,2,28,0,2925,118,54,50,73,220,3440,
20210406,12,1,2,37,0,490,39,20,70,366,30,1015,
20210406,12,1,2,46,0,349,20,29,42,96,11,547,
20210406,13,0,1,00,0,18071,1010,2745,2044,651,338,24859,
20210406,13,0,1,00,1,3590,177,338,228,151,559,5043,
20210406,13,0,1,10,0,630,15,42,30,2,11,730,
20210406,13,0,1,10,1,45,2,4,9,1,12,73,
20210406,13,0,1,44,0,417,28,60,33,14,85,637,
20210406,13,0,1,44,1,16,0,3,0,0,5,24,
20210406,13,0,1,08,0,695,42,58,91,64,11,961,
20210406,13,0,1,08,1,234,2,1,17,8,2,264,
20210406,13,0,1,26,1,203,3,8,20,11,41,286,
20210406,13,0,1,43,1,70,1,1,0,0,2,74,
20210406,13,0,1,01,0,240,7,52,38,14,0,351,
20210406,13,0,1,34,0,185,6,20,27,7,0,245,
20210406,13,0,1,11,0,709,30,98,55,18,46,956,
20210406,13,0,1,18,0,452,63,210,183,64,10,982,
20210406,13,0,1,28,0,353,17,17,10,0,50,447,
20210406,13,0,1,37,0,107,20,59,52,21,3,262,
20210406,13,0,1,46,0,30,2,7,7,4,2,52,
20210406,13,0,2,00,0,116662,5187,4508,3971,9120,4805,144253,
20210406,13,0,2,00,1,29073,1062,632,546,1063,1779,34155,
20210406,13,0,2,24,1,218,4,16,0,0,4,242,
20210406,13,0,2,10,0,5798,132,137,76,103,279,6525,
20210406,13,0,2,10,1,327,6,4,38,27,17,419,
20210406,13,0,2,44,0,3892,203,72,96,318,224,4805,
20210406,13,0,2,44,1,192,3,7,2,1,15,220,
20210406,13,0,2,27,1,1403,20,6,18,46,95,1588,
20210406,13,0,2,08,0,3798,113,105,99,493,176,4784,
20210406,13,0,2,08,1,204,0,0,0,5,11,220,
20210406,13,0,2,26,1,681,7,3,2,2,50,745,
20210406,13,0,2,43,1,538,11,4,2,10,39,604,
20210406,13,0,2,01,0,6374,186,372,328,724,135,8119,
20210406,13,0,2,34,0,3772,107,111,35,127,136,4288,
20210406,13,0,2,11,0,5644,249,182,157,296,290,6818,
20210406,13,0,2,18,0,4193,474,437,371,931,196,6602,
20210406,13,0,2,28,0,3060,86,33,42,49,216,3486,
20210406,13,0,2,37,0,636,50,34,101,242,35,1098,
20210406,13,0,2,46,0,372,23,35,30,75,6,541,
20210406,13,1,1,00,0,18652,946,3082,2436,856,1957,27929,
20210406,13,1,1,00,1,3664,169,376,303,160,494,5166,
20210406,13,1,1,24,1,226,8,14,0,0,6,254,
20210406,13,1,1,10,0,618,15,46,34,3,61,777,
20210406,13,1,1,10,1,24,6,1,10,0,6,47,
20210406,13,1,1,44,0,467,38,72,48,17,69,711,
20210406,13,1,1,44,1,29,1,0,0,0,3,33,
20210406,13,1,1,08,0,567,34,75,125,40,87,928,
20210406,13,1,1,08,1,285,5,0,20,5,6,321,
20210406,13,1,1,26,1,223,9,11,30,14,47,334,
20210406,13,1,1,43,1,379,13,28,23,12,55,510,
20210406,13,1,1,01,0,209,9,61,67,10,16,372,
20210406,13,1,1,34,0,219,8,19,14,2,15,277,
20210406,13,1,1,11,0,676,39,91,71,20,98,995,
20210406,13,1,1,18,0,409,59,213,181,57,46,965,
20210406,13,1,1,28,0,383,12,26,8,3,63,495,
20210406,13,1,1,37,0,104,17,56,74,27,9,287,
20210406,13,1,1,46,0,32,1,6,8,1,2,50,
20210406,13,1,2,00,0,111902,5242,4753,4408,10404,4821,141530,
20210406,13,1,2,00,1,28353,1143,655,669,1118,1659,33597,
20210406,13,1,2,10,0,5535,132,126,71,92,268,6224,
20210406,13,1,2,10,1,314,17,4,29,40,12,416,
20210406,13,1,2,44,0,3627,199,76,114,361,208,4585,
20210406,13,1,2,44,1,204,7,7,3,1,18,240,
20210406,13,1,2,27,1,1498,24,17,23,30,102,1694,
20210406,13,1,2,08,0,3687,104,118,122,460,164,4655,
20210406,13,1,2,08,1,244,1,1,0,3,17,266,
20210406,13,1,2,26,1,730,7,6,1,2,65,811,
20210406,13,1,2,43,1,3081,101,42,26,74,194,3518,
20210406,13,1,2,01,0,6273,195,391,347,774,136,8116,
20210406,13,1,2,34,0,3644,114,129,52,134,133,4206,
20210406,13,1,2,11,0,5343,235,168,162,288,285,6481,
20210406,13,1,2,18,0,4131,470,477,393,943,169,6583,
20210406,13,1,2,28,0,3206,113,59,51,50,193,3672,
20210406,13,1,2,37,0,605,42,31,101,397,35,1211,
20210406,13,1,2,46,0,408,28,34,29,72,7,578,
20210406,14,0,1,00,0,19067,1004,3007,2318,817,329,26542,
20210406,14,0,1,00,1,3790,180,428,314,223,580,5515,
20210406,14,0,1,10,0,576,22,36,26,5,17,682,
20210406,14,0,1,10,1,35,1,4,5,2,7,54,
20210406,14,0,1,44,0,524,22,64,42,17,73,742,
20210406,14,0,1,44,1,22,1,0,0,0,3,26,
20210406,14,0,1,08,0,695,35,90,91,62,15,988,
20210406,14,0,1,08,1,310,4,3,18,5,3,343,
20210406,14,0,1,26,1,181,6,18,29,10,42,286,
20210406,14,0,1,43,1,72,0,2,1,1,0,76,
20210406,14,0,1,01,0,255,9,53,42,12,2,373,
20210406,14,0,1,34,0,218,10,18,18,3,3,270,
20210406,14,0,1,11,0,758,54,132,58,21,37,1060,
20210406,14,0,1,18,0,455,70,216,178,60,9,988,
20210406,14,0,1,28,0,333,15,20,10,7,31,416,
20210406,14,0,1,37,0,110,16,75,80,37,3,321,
20210406,14,0,1,46,0,24,2,6,4,2,2,40,
20210406,14,0,2,00,0,120667,5177,4491,4176,10048,5028,149587,
20210406,14,0,2,00,1,30549,1144,613,577,1149,1833,35865,
20210406,14,0,2,24,1,208,7,17,0,0,5,237,
20210406,14,0,2,10,0,4960,121,126,56,92,232,5587,
20210406,14,0,2,10,1,322,13,4,9,27,16,391,
20210406,14,0,2,44,0,4110,193,79,121,398,234,5135,
20210406,14,0,2,44,1,153,2,6,1,0,15,177,
20210406,14,0,2,27,1,1367,24,6,18,40,95,1550,
20210406,14,0,2,08,0,3987,108,97,106,610,183,5091,
20210406,14,0,2,08,1,256,1,1,0,1,16,275,
20210406,14,0,2,26,1,799,5,5,1,4,62,876,
20210406,14,0,2,43,1,641,7,5,3,5,33,694,
20210406,14,0,2,01,0,7020,208,370,375,733,159,8865,
20210406,14,0,2,34,0,3687,101,97,51,123,119,4178,
20210406,14,0,2,11,0,5972,266,167,162,340,337,7244,
20210406,14,0,2,18,0,4087,471,494,370,968,227,6617,
20210406,14,0,2,28,0,3184,109,45,39,48,214,3639,
20210406,14,0,2,37,0,655,61,32,154,280,35,1217,
20210406,14,0,2,46,0,434,20,25,36,71,13,599,
20210406,14,1,1,00,0,18929,1072,3274,2473,859,2063,28670,
20210406,14,1,1,00,1,3894,173,367,301,158,551,5444,
20210406,14,1,1,24,1,199,1,16,0,0,1,217,
20210406,14,1,1,10,0,599,23,34,27,6,66,755,
20210406,14,1,1,10,1,28,4,5,9,1,4,51,
20210406,14,1,1,44,0,524,20,68,35,12,65,724,
20210406,14,1,1,44,1,36,0,0,1,0,2,39,
20210406,14,1,1,08,0,655,32,79,101,38,87,992,
20210406,14,1,1,08,1,287,3,3,13,2,2,310,
20210406,14,1,1,26,1,197,11,8,27,10,32,285,
20210406,14,1,1,43,1,385,15,32,33,19,51,535,
20210406,14,1,1,01,0,225,10,77,64,15,15,406,
20210406,14,1,1,34,0,177,11,15,24,3,16,246,
20210406,14,1,1,11,0,780,60,143,67,31,96,1177,
20210406,14,1,1,18,0,418,64,221,189,52,41,985,
20210406,14,1,1,28,0,409,14,20,16,5,65,529,
20210406,14,1,1,37,0,117,18,77,102,32,16,362,
20210406,14,1,1,46,0,22,4,6,7,2,5,46,
20210406,14,1,2,00,0,116889,5444,4886,4487,10982,4988,147676,
20210406,14,1,2,00,1,30734,1276,612,636,1157,1837,36252,
20210406,14,1,2,10,0,5397,112,133,53,105,258,6058,
20210406,14,1,2,10,1,317,6,3,25,13,16,380,
20210406,14,1,2,44,0,3605,197,87,116,409,223,4637,
20210406,14,1,2,44,1,282,2,6,2,4,20,316,
20210406,14,1,2,27,1,1612,13,9,17,40,81,1772,
20210406,14,1,2,08,0,3815,82,107,96,482,177,4759,
20210406,14,1,2,08,1,195,0,0,0,4,18,217,
20210406,14,1,2,26,1,625,4,5,0,0,45,679,
20210406,14,1,2,43,1,3419,116,33,47,96,170,3881,
20210406,14,1,2,01,0,6695,218,390,359,713,145,8520,
20210406,14,1,2,34,0,3575,97,106,59,134,116,4087,
20210406,14,1,2,11,0,5770,281,173,154,341,322,7041,
20210406,14,1,2,18,0,4133,475,503,360,944,220,6635,
20210406,14,1,2,28,0,3465,106,50,48,56,244,3969,
20210406,14,1,2,37,0,620,47,26,130,490,32,1345,
20210406,14,1,2,46,0,406,24,24,38,73,16,581,
20210406,15,0,1,00,0,18983,970,2643,1993,694,338,25621,
20210406,15,0,1,00,1,3900,171,368,272,187,503,5401,
20210406,15,0,1,10,0,577,11,39,21,3,15,666,
20210406,15,0,1,10,1,35,2,1,4,1,3,46,
20210406,15,0,1,44,0,448,23,63,46,15,68,663,
20210406,15,0,1,44,1,28,1,0,0,1,3,33,
20210406,15,0,1,08,0,762,41,74,84,62,7,1030,
20210406,15,0,1,08,1,321,5,2,7,5,4,344,
20210406,15,0,1,26,1,218,6,17,26,15,49,331,
20210406,15,0,1,43,1,88,4,1,3,5,1,102,
20210406,15,0,1,01,0,270,11,64,54,12,0,411,
20210406,15,0,1,34,0,210,8,16,16,0,0,250,
20210406,15,0,1,11,0,782,42,101,63,22,25,1035,
20210406,15,0,1,18,0,398,65,211,157,47,6,884,
20210406,15,0,1,28,0,354,17,19,10,4,32,436,
20210406,15,0,1,37,0,125,13,64,97,23,3,325,
20210406,15,0,1,46,0,21,2,6,4,2,5,40,
20210406,15,0,2,00,0,122556,4717,4129,3783,8451,5210,148846,
20210406,15,0,2,00,1,31467,1039,581,488,984,1969,36528,
20210406,15,0,2,24,1,208,9,11,0,0,7,235,
20210406,15,0,2,10,0,4759,130,109,69,77,244,5388,
20210406,15,0,2,10,1,309,8,2,18,17,13,367,
20210406,15,0,2,44,0,3926,180,85,107,366,239,4903,
20210406,15,0,2,44,1,232,2,5,1,3,16,259,
20210406,15,0,2,27,1,1501,23,7,20,38,114,1703,
20210406,15,0,2,08,0,4319,110,104,116,538,182,5369,
20210406,15,0,2,08,1,273,0,0,1,0,21,295,
20210406,15,0,2,26,1,742,6,5,0,1,51,805,
20210406,15,0,2,43,1,769,8,5,3,13,45,843,
20210406,15,0,2,01,0,7411,181,356,358,608,157,9071,
20210406,15,0,2,34,0,3384,103,81,48,100,125,3841,
20210406,15,0,2,11,0,6420,248,163,140,274,383,7628,
20210406,15,0,2,18,0,4031,418,471,374,840,206,6340,
20210406,15,0,2,28,0,3104,94,30,35,38,212,3513,
20210406,15,0,2,37,0,686,49,33,113,301,35,1217,
20210406,15,0,2,46,0,425,30,16,38,61,19,589,
20210406,15,1,1,00,0,19272,984,2951,2205,793,2050,28255,
20210406,15,1,1,00,1,4018,170,315,251,123,573,5450,
20210406,15,1,1,24,1,242,5,16,0,0,3,266,
20210406,15,1,1,10,0,628,13,41,23,6,73,784,
20210406,15,1,1,10,1,36,2,2,9,1,6,56,
20210406,15,1,1,44,0,502,27,58,48,21,73,729,
20210406,15,1,1,44,1,28,0,0,0,0,3,31,
20210406,15,1,1,08,0,683,27,63,102,55,82,1012,
20210406,15,1,1,08,1,258,7,0,6,5,4,280,
20210406,15,1,1,26,1,222,3,8,15,4,44,296,
20210406,15,1,1,43,1,413,16,25,20,15,70,559,
20210406,15,1,1,01,0,219,11,54,36,17,20,357,
20210406,15,1,1,34,0,236,7,21,20,5,25,314,
20210406,15,1,1,11,0,755,36,107,65,26,96,1085,
20210406,15,1,1,18,0,394,53,184,151,42,33,857,
20210406,15,1,1,28,0,415,19,18,19,5,68,544,
20210406,15,1,1,37,0,115,14,73,119,40,14,375,
20210406,15,1,1,46,0,35,2,9,5,3,4,58,
20210406,15,1,2,00,0,118925,5162,4659,4150,9904,5086,147886,
20210406,15,1,2,00,1,32299,1126,633,630,1048,2021,37757,
20210406,15,1,2,10,0,5256,143,119,59,79,261,5917,
20210406,15,1,2,10,1,347,13,7,24,26,21,438,
20210406,15,1,2,44,0,3693,168,78,123,386,231,4679,
20210406,15,1,2,44,1,239,1,5,2,0,7,254,
20210406,15,1,2,27,1,1742,24,7,13,26,120,1932,
20210406,15,1,2,08,0,3948,80,105,80,413,146,4772,
20210406,15,1,2,08,1,191,2,0,0,2,8,203,
20210406,15,1,2,26,1,774,6,7,0,0,66,853,
20210406,15,1,2,43,1,3624,105,32,31,78,215,4085,
20210406,15,1,2,01,0,7088,181,363,344,554,150,8680,
20210406,15,1,2,34,0,3576,106,82,50,115,127,4056,
20210406,15,1,2,11,0,6126,273,177,149,284,344,7353,
20210406,15,1,2,18,0,4158,440,449,354,775,211,6387,
20210406,15,1,2,28,0,3566,104,40,39,46,246,4041,
20210406,15,1,2,37,0,634,51,34,102,507,35,1363,
20210406,15,1,2,46,0,371,28,28,33,64,15,539,
20210406,16,0,1,00,0,20197,906,2300,1705,582,313,26003,
20210406,16,0,1,00,1,4188,149,296,235,130,637,5635,
20210406,16,0,1,10,0,607,25,28,23,1,16,700,
20210406,16,0,1,10,1,37,2,1,2,0,5,47,
20210406,16,0,1,44,0,473,27,60,35,15,85,695,
20210406,16,0,1,44,1,49,1,3,0,1,7,61,
20210406,16,0,1,08,0,871,27,50,72,56,12,1088,
20210406,16,0,1,08,1,421,13,5,8,5,6,458,
20210406,16,0,1,26,1,280,8,17,18,5,46,374,
20210406,16,0,1,43,1,122,4,2,2,1,1,132,
20210406,16,0,1,01,0,259,8,49,39,16,1,372,
20210406,16,0,1,34,0,232,10,11,18,4,2,277,
20210406,16,0,1,11,0,854,44,83,37,16,35,1069,
20210406,16,0,1,18,0,405,51,149,112,28,14,759,
20210406,16,0,1,28,0,392,15,19,11,2,47,486,
20210406,16,0,1,37,0,124,18,44,101,25,6,318,
20210406,16,0,1,46,0,30,2,3,6,2,4,47,
20210406,16,0,2,00,0,132025,4191,4108,3580,6966,5958,156828,
20210406,16,0,2,00,1,34509,799,523,476,777,1957,39041,
20210406,16,0,2,24,1,193,2,23,0,0,3,221,
20210406,16,0,2,10,0,4709,129,103,54,84,257,5336,
20210406,16,0,2,10,1,382,7,5,8,8,28,438,
20210406,16,0,2,44,0,4220,151,92,94,278,271,5106,
20210406,16,0,2,44,1,350,3,8,1,3,20,385,
20210406,16,0,2,27,1,1759,23,16,8,18,134,1958,
20210406,16,0,2,08,0,4849,85,84,89,413,242,5762,
20210406,16,0,2,08,1,317,5,1,0,0,12,335,
20210406,16,0,2,26,1,960,7,4,0,1,99,1071,
20210406,16,0,2,43,1,1123,8,4,2,6,50,1193,
20210406,16,0,2,01,0,7396,171,350,317,528,162,8924,
20210406,16,0,2,34,0,3489,105,90,36,84,157,3961,
20210406,16,0,2,11,0,7639,221,165,135,192,432,8784,
20210406,16,0,2,18,0,4108,303,429,333,666,185,6024,
20210406,16,0,2,28,0,3777,87,30,48,27,264,4233,
20210406,16,0,2,37,0,740,42,32,129,277,58,1278,
20210406,16,0,2,46,0,411,18,21,19,46,18,533,
20210406,16,1,1,00,0,20875,1084,2639,1843,644,2230,29315,
20210406,16,1,1,00,1,4090,136,263,193,87,579,5348,
20210406,16,1,1,24,1,203,7,15,0,0,3,228,
20210406,16,1,1,10,0,669,19,29,23,1,67,808,
20210406,16,1,1,10,1,40,2,4,2,0,7,55,
20210406,16,1,1,44,0,567,24,59,30,19,87,786,
20210406,16,1,1,44,1,43,0,0,0,0,10,53,
20210406,16,1,1,08,0,728,23,48,69,39,83,990,
20210406,16,1,1,08,1,225,1,1,0,3,5,235,
20210406,16,1,1,26,1,226,2,2,3,1,45,279,
20210406,16,1,1,43,1,514,13,28,15,7,60,637,
20210406,16,1,1,01,0,208,9,40,29,6,13,305,
20210406,16,1,1,34,0,222,12,15,12,4,19,284,
20210406,16,1,1,11,0,767,46,109,46,22,97,1087,
20210406,16,1,1,18,0,397,61,125,83,35,42,743,
20210406,16,1,1,28,0,461,25,22,12,2,65,587,
20210406,16,1,1,37,0,108,13,42,79,16,18,276,
20210406,16,1,1,46,0,32,1,10,2,0,1,46,
20210406,16,1,2,00,0,128845,4821,4293,3627,7811,5746,155143,
20210406,16,1,2,00,1,34628,961,576,461,739,2124,39489,
20210406,16,1,2,10,0,5260,130,104,65,79,260,5898,
20210406,16,1,2,10,1,394,8,1,17,11,26,457,
20210406,16,1,2,44,0,3893,157,95,98,338,247,4828,
20210406,16,1,2,44,1,340,3,10,1,3,20,377,
20210406,16,1,2,27,1,2343,23,11,8,21,138,2544,
20210406,16,1,2,08,0,4487,61,72,48,299,220,5187,
20210406,16,1,2,08,1,163,1,1,1,0,7,173,
20210406,16,1,2,26,1,873,3,2,0,0,78,956,
20210406,16,1,2,43,1,4677,94,36,25,51,230,5113,
20210406,16,1,2,01,0,6897,166,338,281,461,157,8300,
20210406,16,1,2,34,0,3592,110,96,45,89,144,4076,
20210406,16,1,2,11,0,6877,231,158,124,192,395,7977,
20210406,16,1,2,18,0,4265,335,369,284,617,207,6077,
20210406,16,1,2,28,0,3969,83,37,42,35,270,4436,
20210406,16,1,2,37,0,671,40,26,88,347,54,1226,
20210406,16,1,2,46,0,390,19,21,15,51,15,511,
20210406,17,0,1,00,0,20501,773,1689,1513,471,333,25280,
20210406,17,0,1,00,1,3993,132,201,159,70,557,5112,
20210406,17,0,1,10,0,574,13,21,20,0,18,646,
20210406,17,0,1,10,1,21,0,1,0,1,5,28,
20210406,17,0,1,44,0,481,30,43,41,10,87,692,
20210406,17,0,1,44,1,52,2,1,0,0,6,61,
20210406,17,0,1,08,0,920,18,41,50,42,9,1080,
20210406,17,0,1,08,1,357,0,1,2,0,4,364,
20210406,17,0,1,26,1,288,2,2,2,2,64,360,
20210406,17,0,1,43,1,126,2,2,3,0,2,135,
20210406,17,0,1,01,0,262,9,48,39,11,2,371,
20210406,17,0,1,34,0,245,12,12,18,2,6,295,
20210406,17,0,1,11,0,812,28,63,37,16,46,1002,
20210406,17,0,1,18,0,520,28,101,105,26,5,785,
20210406,17,0,1,28,0,417,12,24,5,3,50,511,
20210406,17,0,1,37,0,132,8,33,82,31,9,295,
20210406,17,0,1,46,0,27,1,2,2,3,4,39,
20210406,17,0,2,00,0,145749,3377,4348,2917,4956,7471,168818,
20210406,17,0,2,00,1,34488,619,591,384,541,2002,38625,
20210406,17,0,2,24,1,215,4,14,0,0,6,239,
20210406,17,0,2,10,0,4670,83,86,40,52,264,5195,
20210406,17,0,2,10,1,346,3,0,0,4,23,376,
20210406,17,0,2,44,0,5041,136,71,80,188,387,5903,
20210406,17,0,2,44,1,445,3,11,0,1,34,494,
20210406,17,0,2,27,1,2081,17,13,6,6,139,2262,
20210406,17,0,2,08,0,5584,41,77,77,255,314,6348,
20210406,17,0,2,08,1,213,0,2,1,0,12,228,
20210406,17,0,2,26,1,1290,4,3,0,0,159,1456,
20210406,17,0,2,43,1,1224,8,2,3,2,64,1303,
20210406,17,0,2,01,0,7263,160,343,310,474,186,8736,
20210406,17,0,2,34,0,3433,68,85,43,63,153,3845,
20210406,17,0,2,11,0,7618,160,186,89,84,496,8633,
20210406,17,0,2,18,0,4273,195,307,271,510,208,5764,
20210406,17,0,2,28,0,4404,65,40,32,26,321,4888,
20210406,17,0,2,37,0,929,33,25,102,231,101,1421,
20210406,17,0,2,46,0,452,10,14,20,44,18,558,
20210406,17,1,1,00,0,22758,980,1995,1548,492,2510,30283,
20210406,17,1,1,00,1,4147,120,163,127,65,618,5240,
20210406,17,1,1,24,1,191,4,9,0,0,1,205,
20210406,17,1,1,10,0,711,11,23,17,1,87,850,
20210406,17,1,1,10,1,59,1,2,3,1,12,78,
20210406,17,1,1,44,0,552,34,36,35,8,105,770,
20210406,17,1,1,44,1,58,0,1,0,0,17,76,
20210406,17,1,1,08,0,858,18,34,51,24,130,1115,
20210406,17,1,1,08,1,273,1,0,1,0,2,277,
20210406,17,1,1,26,1,245,2,4,2,0,51,304,
20210406,17,1,1,43,1,532,8,16,13,4,78,651,
20210406,17,1,1,01,0,248,12,40,27,12,28,367,
20210406,17,1,1,34,0,213,14,9,9,2,34,281,
20210406,17,1,1,11,0,938,44,83,38,15,137,1255,
20210406,17,1,1,18,0,483,26,85,51,16,48,709,
20210406,17,1,1,28,0,451,15,23,10,6,73,578,
20210406,17,1,1,37,0,123,6,23,28,19,28,227,
20210406,17,1,1,46,0,55,0,6,1,1,6,69,
20210406,17,1,2,00,0,150866,3907,4354,2953,5794,7364,175238,
20210406,17,1,2,00,1,36566,708,509,320,446,2163,40712,
20210406,17,1,2,10,0,5522,108,101,40,54,303,6128,
20210406,17,1,2,10,1,601,12,3,7,8,51,682,
20210406,17,1,2,44,0,4512,147,63,77,212,364,5375,
20210406,17,1,2,44,1,569,3,9,0,1,34,616,
20210406,17,1,2,27,1,2909,24,15,3,5,182,3138,
20210406,17,1,2,08,0,5538,55,81,41,202,309,6226,
20210406,17,1,2,08,1,128,1,0,0,2,8,139,
20210406,17,1,2,26,1,1188,6,2,0,0,114,1310,
20210406,17,1,2,43,1,5026,72,22,27,27,259,5433,
20210406,17,1,2,01,0,6947,152,339,298,413,170,8319,
20210406,17,1,2,34,0,3345,83,89,35,78,160,3790,
20210406,17,1,2,11,0,8601,227,161,107,110,557,9763,
20210406,17,1,2,18,0,4392,232,297,213,455,220,5809,
20210406,17,1,2,28,0,4668,63,39,38,30,344,5182,
20210406,17,1,2,37,0,788,32,17,38,264,91,1230,
20210406,17,1,2,46,0,417,10,16,19,34,11,507,
20210406,18,0,1,00,0,16216,440,1104,1143,334,238,19475,
20210406,18,0,1,00,1,3377,91,135,123,57,512,4295,
20210406,18,0,1,10,0,407,13,16,13,2,11,462,
20210406,18,0,1,10,1,29,0,1,1,0,4,35,
20210406,18,0,1,44,0,434,14,32,23,7,97,607,
20210406,18,0,1,44,1,37,1,0,0,0,18,56,
20210406,18,0,1,08,0,725,11,28,26,18,8,816,
20210406,18,0,1,08,1,229,0,0,0,0,5,234,
20210406,18,0,1,26,1,227,2,1,2,1,59,292,
20210406,18,0,1,43,1,109,0,1,0,0,2,112,
20210406,18,0,1,01,0,210,1,27,35,12,1,286,
20210406,18,0,1,34,0,185,2,5,9,1,3,205,
20210406,18,0,1,11,0,722,21,42,30,3,37,855,
20210406,18,0,1,18,0,349,17,81,92,17,6,562,
20210406,18,0,1,28,0,399,13,21,14,1,38,486,
20210406,18,0,1,37,0,139,5,6,54,12,8,224,
20210406,18,0,1,46,0,21,0,3,1,0,5,30,
20210406,18,0,2,00,0,129543,2424,4483,2685,3559,7316,150010,
20210406,18,0,2,00,1,31269,506,573,364,408,1948,35068,
20210406,18,0,2,24,1,210,13,4,0,0,5,232,
20210406,18,0,2,10,0,4064,51,86,36,43,268,4548,
20210406,18,0,2,10,1,332,2,1,3,3,26,367,
20210406,18,0,2,44,0,5159,95,41,57,87,477,5916,
20210406,18,0,2,44,1,477,3,10,1,1,45,537,
20210406,18,0,2,27,1,2229,8,14,5,5,202,2463,
20210406,18,0,2,08,0,4719,24,65,55,166,334,5363,
20210406,18,0,2,08,1,150,0,1,0,0,18,169,
20210406,18,0,2,26,1,1110,1,3,0,0,161,1275,
20210406,18,0,2,43,1,1279,4,3,0,2,88,1376,
20210406,18,0,2,01,0,5723,134,376,259,400,161,7053,
20210406,18,0,2,34,0,2967,67,88,29,41,136,3328,
20210406,18,0,2,11,0,7085,108,172,85,68,470,7988,
20210406,18,0,2,18,0,3675,155,315,251,317,229,4942,
20210406,18,0,2,28,0,4213,61,45,45,11,368,4743,
20210406,18,0,2,37,0,850,26,17,69,223,91,1276,
20210406,18,0,2,46,0,384,12,16,16,25,17,470,
20210406,18,1,1,00,0,20228,579,1626,1277,365,2587,26662,
20210406,18,1,1,00,1,3598,81,127,97,45,549,4497,
20210406,18,1,1,24,1,119,3,4,0,0,6,132,
20210406,18,1,1,10,0,536,13,12,14,5,67,647,
20210406,18,1,1,10,1,79,1,1,1,0,22,104,
20210406,18,1,1,44,0,599,26,29,21,4,114,793,
20210406,18,1,1,44,1,46,1,0,0,0,7,54,
20210406,18,1,1,08,0,714,14,25,27,23,112,915,
20210406,18,1,1,08,1,278,1,1,1,1,2,284,
20210406,18,1,1,26,1,223,1,1,1,1,54,281,
20210406,18,1,1,43,1,463,3,7,12,3,69,557,
20210406,18,1,1,01,0,217,7,33,21,3,18,299,
20210406,18,1,1,34,0,202,5,9,5,4,22,247,
20210406,18,1,1,11,0,917,32,55,24,4,138,1170,
20210406,18,1,1,18,0,410,18,73,50,17,46,614,
20210406,18,1,1,28,0,495,13,25,15,3,72,623,
20210406,18,1,1,37,0,114,7,12,37,15,28,213,
20210406,18,1,1,46,0,27,1,2,2,2,5,39,
20210406,18,1,2,00,0,148081,2902,4811,2508,4219,8240,170761,
20210406,18,1,2,00,1,36269,485,687,270,372,2427,40510,
20210406,18,1,2,10,0,4760,59,86,39,41,279,5264,
20210406,18,1,2,10,1,833,5,1,4,6,70,919,
20210406,18,1,2,44,0,5007,95,49,48,93,521,5813,
20210406,18,1,2,44,1,441,0,7,1,0,25,474,
20210406,18,1,2,27,1,3154,11,12,6,7,253,3443,
20210406,18,1,2,08,0,5485,31,81,33,149,320,6099,
20210406,18,1,2,08,1,138,1,0,0,1,3,143,
20210406,18,1,2,26,1,1115,0,3,0,0,142,1260,
20210406,18,1,2,43,1,5125,45,28,20,31,305,5554,
20210406,18,1,2,01,0,5829,118,351,257,371,173,7099,
20210406,18,1,2,34,0,3023,69,86,29,39,152,3398,
20210406,18,1,2,11,0,8081,131,178,72,70,526,9058,
20210406,18,1,2,18,0,4055,172,297,190,307,236,5257,
20210406,18,1,2,28,0,4728,70,49,46,12,389,5294,
20210406,18,1,2,37,0,813,18,13,29,287,93,1253,
20210406,18,1,2,46,0,394,10,12,15,27,14,472,
20210406,19,0,1,00,0,10830,274,761,995,270,187,13317,
20210406,19,0,1,00,1,2623,67,138,122,42,399,3391,
20210406,19,0,1,10,0,336,6,8,17,3,11,381,
20210406,19,0,1,10,1,26,0,0,0,0,3,29,
20210406,19,0,1,44,0,291,10,24,20,3,68,416,
20210406,19,0,1,44,1,38,0,0,0,0,11,49,
20210406,19,0,1,08,0,449,10,19,20,21,4,523,
20210406,19,0,1,08,1,152,2,0,0,0,1,155,
20210406,19,0,1,26,1,174,1,1,0,0,27,203,
20210406,19,0,1,43,1,69,0,2,0,0,0,71,
20210406,19,0,1,01,0,148,2,21,35,6,0,212,
20210406,19,0,1,34,0,128,0,1,4,3,0,136,
20210406,19,0,1,11,0,479,13,17,27,8,25,569,
20210406,19,0,1,18,0,249,15,61,56,14,2,397,
20210406,19,0,1,28,0,266,4,7,7,0,24,308,
